513404 1 0 2 . 30 . 42 . 62 . . 32 . 47 . 39 . . 33 . 48 . 47 . . 160 . 60 . 120 . . 3 . 0 . 2 . . 2 . 0 . 2 . . 3 . 2 . 4 . . 4 . 3 . 3 . . 4 . 1 . 2 . . 0 . 0 . 1 . . 114 . 137 . 160 . . 0 . 0 . 1 . . 1 . 1 . 1 . . 1 . 1 . 3 .
513405 0 1 2 . 45 . 35 . . . . 22 . 32 . . . . 23 . 35 . . . . 120 . 140 . . . . 2 . 2 . . . . 2 . 2 . . . . 3 . 4 . . . . 4 . 4 . . . . 0 . 2 . . . . 1 . 0 . . . . 113 . 136 . . . . . . . . . . . 1 . 1 . . . . 0 . 2 . . .
515102 0 0 0 38 . 64 61 . . 66 40 . 54 60 . . 74 53 . 72 76 . . 80 10 . 0 60 . . 50 0 . 0 2 . . 0 1 . 0 0 . . 1 0 . 0 2 . . 3 0 . 0 2 . . 1 0 . 0 0 . . 1 0 . 0 0 . . 0 93 . 116 137 . . 162 . . . . . . . 0 . 0 1 . . 1 0 . 0 1 . . 1
516401 1 0 2 . . . 51 . . . . . . 46 . . . . . . 49 . . . . . . 40 . . . . . . 0 . . . . . . 1 . . . . . . 2 . . . . . . 0 . . . . . . 0 . . . . . . 1 . . . . . . 134 . . . . . . 0 . . . . . . 1 . . . . . . 2 . . .
518003 1 0 1 . 50 . . . 67 . . 43 . . . 52 . . 39 . . . 60 . . 80 . . . 60 . . 1 . . . 1 . . 3 . . . 1 . . 2 . . . 2 . . 1 . . . 1 . . 1 . . . 0 . . 0 . . . 1 . . 106 . . . 154 . . 0 . . . 1 . . 1 . . . 1 . . 1 . . . 1 .
519101 0 0 2 . 17 . 25 . . . . 21 . 27 . . . . 26 . 40 . . . . 40 . 40 . . . . 0 . 0 . . . . 2 . 2 . . . . 0 . 0 . . . . 2 . 2 . . . . 0 . 0 . . . . 0 . 0 . . . . 118 . 142 . . . . . . . . . . . 1 . 1 . . . . 0 . 0 . . .
519503 0 0 0 . . 47 . 46 . 53 . . 33 . 54 . 54 . . 52 . 62 . 80 . . 10 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 1 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 120 . 144 . 168 . . . . . . . . . 1 . 1 . 1 . . 1 . 0 . 0
521602 1 0 3 . . 37 47 . 43 . . . 25 27 . 36 . . . 25 28 . 33 . . . . 90 . 130 . . . . 2 . 3 . . . 1 3 . 4 . . . 1 1 . 3 . . . 0 0 . 1 . . . 2 2 . 2 . . . 0 1 . 2 . . . 115 136 . 160 . . . 0 0 . 1 . . . 0 1 . 1 . . . 2 1 . 4 .
522401 1 0 1 . 31 . 38 . . . . 31 . 31 . . . . 25 . 39 . . . . 5 . 100 . . . . 0 . 1 . . . . 3 . 1 . . . . 1 . 3 . . . . 0 . 2 . . . . 1 . 2 . . . . 0 . 1 . . . . 97 . 121 . . . . 0 . 0 . . . . 0 . 0 . . . . 1 . 1 . . .
523101 0 0 0 . 27 . . 51 . 53 . . . . 18 . 52 . 21 . . 45 . 62 . 73 . . 150 . 30 . . . . 2 . 0 . 1 . . 4 . 0 . 2 . . 5 . 1 . 4 . . 4 . 2 . 0 . . 0 . 0 . 0 . . 0 . 0 . 96 . . 141 . 165 . . . . . . . . 0 . . 1 . 1 . 0 . . 3 . 0
523201 0 0 4 26 . . 46 . 51 . 25 . . 30 . 31 . 33 . . 46 . 46 . 140 . . 100 . 100 . 2 . . 0 . 2 . 3 . . 2 . 1 . 4 . . 4 . 4 . 4 . . 3 . 3 . 0 . . 1 . 0 . 1 . . 0 . 0 . 99 . . 126 . 146 . . . . . . . . 1 . . 0 . 1 . 5 . . 3 . 4 .
523202 0 0 0 30 40 . . . . . 21 44 . . . . . 28 42 . . . . . 30 50 . . . . . 0 0 . . . . . 2 2 . . . . . 1 2 . . . . . 0 1 . . . . . 0 0 . . . . . 0 0 . . . . . 82 106 . . . . . . . . . . . . 1 1 . . . . . 1 1 . . . . .
524701 1 0 1 . . 42 . 48 . . . . 46 . 42 . . . . 73 . 80 . . . . 10 . 10 . . . . 0 . 0 . . . . 0 . 1 . . . . 1 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 108 . 132 . . . . 0 . 0 . . . . 0 . 0 . . . . 1 . 0 . .
524702 1 0 0 35 . 53 . . 52 . 28 . 46 . . 70 . 32 . 59 . . 74 . 0 . 10 . . 50 . 0 . 0 . . 0 . 0 . 0 . . 2 . 0 . 0 . . 2 . 0 . 1 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 1 . 87 . 111 . . 154 . 0 . 0 . . 1 . 0 . 0 . . 1 . 0 . 0 . . 2 .
525801 0 0 3 . . 66 . 58 . 80 . . 41 . 45 . 19 . . 49 . 61 . 69 . . 120 . 100 . 40 . . 2 . 2 . 1 . . 1 . 2 . 1 . . 4 . 3 . 0 . . 3 . 3 . 2 . . 2 . 2 . 1 . . 0 . 0 . 0 . . 122 . 146 . 170 . . . . . . . . . 1 . 1 . 1 . . 2 . 3 . 0
527204 1 0 0 27 . . . 53 . 49 29 . . . 45 . 58 27 . . . 37 . 47 30 . . . 20 . 30 0 . . . 0 . 0 0 . . . 1 . 0 0 . . . 1 . 1 0 . . . 0 . 2 3 . . . 1 . 0 0 . . . 0 . 0 94 . . . 144 . 168 0 . . . 0 . 1 1 . . . 1 . 1 0 . . . 0 . 1
531401 0 0 2 36 . . . 65 . . 39 . . . 70 . . 43 . . . 69 . . 120 . . . 160 . . 2 . . . 4 . . 1 . . . 1 . . 3 . . . 5 . . 5 . . . 4 . . 0 . . . 1 . . 1 . . . 2 . . 106 . . . 154 . . . . . . . . . 1 . . . 1 . . 1 . . . 3 . .
531402 0 0 1 . . 64 . 61 . . . . 52 . 74 . . . . 81 . 78 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 131 . 156 . . . . . . . . . . . 1 . 1 . . . . 0 . 0 . .
531404 0 0 0 . 53 . 61 . . . . 28 . 40 . . . . 39 . 44 . . . . 0 . 40 . . . . 0 . 1 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 1 . . . . 0 . 2 . . . . 0 . 0 . . . . 116 . 139 . . . . . . . . . . . 1 . 1 . . . . 0 . 0 . . .
531704 1 0 1 . 39 . 43 . . . . 55 . 52 . . . . 51 . 58 . . . . 110 . 104 . . . . 1 . 0 . . . . 2 . . . . . . 5 . 4 . . . . 1 . 1 . . . . 0 . 2 . . . . 2 . 0 . . . . 109 . 132 . . . . 0 . 0 . . . . 1 . 1 . . . . 2 . 3 . . .
532601 0 0 1 . . 55 . 53 . . . . 71 . 51 . . . . 67 . 55 . . . . 0 . 60 . . . . 0 . 1 . . . . 0 . 3 . . . . 0 . 2 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . . . 131 . 155 . . . . . . . . . . . 1 . 1 . . . . 0 . 1 . .
532802 0 0 8 . 47 . . 44 . . . 20 . . 37 . . . 23 . . 28 . . . . . . 190 . . . . . . 3 . . . 1 . . 5 . . . 4 . . 5 . . . 4 . . 4 . . . 1 . . 3 . . . 1 . . 2 . . . 116 . . 166 . . . . . . . . . . 1 . . 1 . . . 4 . . 8 . .
533002 0 0 3 . 26 . . 55 . . . 22 . . 47 . . . 23 . . 46 . . . 150 . . 40 . . . 3 . . 1 . . . 1 . . 0 . . . 5 . . 1 . . . 4 . . 1 . . . 2 . . 1 . . . 0 . . 1 . . . 104 . . 153 . . . . . . . . . . 1 . . 1 . . . 4 . . 1 . .
533003 0 1 3 . 57 . . 67 . . . 41 . . 46 . . . 26 . . 35 . . . 90 . . 110 . . . 0 . . 2 . . . 1 . . 0 . . . 4 . . 4 . . . 3 . . 4 . . . 1 . . 1 . . . 0 . . 1 . . . 131 . . 154 . . . . . . . . . . 1 . . 1 . . . 2 . . 3 . .
534103 0 0 0 60 . 66 . 78 . . 49 . 57 . 52 . . 45 . 62 . 72 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 106 . 130 . 154 . . . . . . . . . 1 . 1 . 1 . . 0 . 0 . 0 . .
537002 0 0 0 . . 56 56 . 51 . . . 45 43 . 43 . . . 45 54 . 62 . . . 0 20 . 40 . . . 0 0 . 0 . . . 0 1 . 1 . . . 0 1 . 3 . . . 0 0 . 0 . . . 0 0 . 0 . . . 0 0 . 0 . . . 119 140 . 163 . . . . . . . . . . 0 1 . 1 . . . 0 1 . 1 .
537302 0 0 0 35 . . 52 65 . . 47 . . 61 70 . . 49 . . 71 80 . . 20 . . 0 20 . . 0 . . 0 0 . . 0 . . 0 1 . . 1 . . 0 1 . . 1 . . 0 0 . . 0 . . 0 0 . . 0 . . 0 0 . . 101 . . 129 151 . . . . . . . . . 1 . . 0 1 . . 1 . . 0 2 . .
537304 1 0 2 51 . . . 75 . . 55 . . . 71 . . 79 . . . 82 . . 10 . . . 20 . . 0 . . . 0 . . 0 . . . 1 . . 0 . . . 0 . . 1 . . . 1 . . 0 . . . 0 . . 0 . . . 0 . . 95 . . . 143 . . 0 . . . 0 . . 1 . . . 1 . . 0 . . . 0 . .
537602 1 0 2 37 . . 46 64 . . 42 . . 49 51 . . 54 . . 63 64 . . 140 . . 200 80 . . 1 . . 2 1 . . 4 . . 5 3 . . 4 . . 5 3 . . 2 . . 3 1 . . 2 . . 3 2 . . 1 . . 2 0 . . 96 . . 124 145 . . 0 . . 0 0 . . 1 . . 0 1 . . 2 . . 2 1 . .
538102 1 0 1 32 . . 47 . . . 31 . . 51 . . . 33 . . 49 . . . 80 . . 20 . . . 2 . . 1 . . . 1 . . 0 . . . 3 . . 1 . . . 1 . . 0 . . . 1 . . 0 . . . 0 . . 0 . . . 95 . . 123 . . . 0 . . 0 . . . 1 . . 0 . . . 1 . . 0 . . .
538703 1 0 4 26 . 52 . 64 . . 24 . 40 . 45 . . 31 . 41 . 46 . . 70 . 20 . 40 . . 1 . 0 . 2 . . 0 . 0 . 0 . . 3 . 1 . 2 . . 2 . 0 . 0 . . 1 . 0 . 0 . . 0 . 1 . 0 . . 96 . 120 . 144 . . 0 . 0 . 0 . . 1 . 1 . 1 . . 1 . 1 . 2 . .
538704 0 0 1 45 . 51 . . . . 39 . 60 . . . . 37 . 52 . . . . 100 . 60 . . . . 2 . 0 . . . . 1 . 3 . . . . 4 . 3 . . . . 2 . 0 . . . . 0 . 0 . . . . 1 . 0 . . . . 104 . 128 . . . . . . . . . . . 1 . 1 . . . . 3 . 4 . . . .
542702 1 0 0 . 41 . 46 . 52 . . 42 . 54 . 57 . . 53 . 59 . 63 . . 90 . 20 . 20 . . 0 . 0 . 0 . . 4 . 2 . 1 . . 1 . 0 . 1 . . 4 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 114 . 135 . 159 . . 0 . 0 . 0 . . 0 . 1 . 1 . . 1 . 0 . 1 .
542703 1 0 0 31 . . 33 50 . . 33 . . 47 58 . . 52 . . 70 72 . . 110 . . 80 0 . . 1 . . 1 0 . . 3 . . 2 0 . . 3 . . 3 0 . . 1 . . 0 0 . . 1 . . 0 0 . . 2 . . 2 0 . . 104 . . 133 153 . . 0 . . 0 1 . . 1 . . 0 1 . . 2 . . 2 0 . .
542802 0 0 2 . 61 . 61 . . . . 33 . 49 . . . . 49 . 61 . . . . 160 . 120 . . . . 5 . 1 . . . . 3 . 3 . . . . 4 . 3 . . . . 4 . 4 . . . . 0 . 1 . . . . 0 . 0 . . . . 106 . 129 . . . . . . . . . . . 1 . 1 . . . . 4 . 2 . . .
543601 1 0 0 35 . . 44 . 47 49 30 . . 33 . 46 50 37 . . 42 . 52 66 0 . . 0 . 10 0 0 . . 0 . 0 0 0 . . 0 . 1 0 0 . . 0 . 0 0 0 . . 0 . 0 0 0 . . 0 . 0 0 0 . . 0 . 0 0 99 . . 127 . 151 172 0 . . 0 . 1 1 1 . . 0 . 0 1 0 . . 0 . 0 0
543602 0 0 0 . 28 . 32 51 . . . 21 . 24 28 . . . 26 . 32 44 . . . 100 . 20 0 . . . 0 . 0 0 . . . 2 . 0 0 . . . 5 . 0 0 . . . 3 . 1 0 . . . 0 . 1 0 . . . 0 . 0 0 . . . 113 . 137 158 . . . . . . . . . . 0 . 0 1 . . . 2 . 0 0 . .
545402 1 0 2 . 27 . . . . . . 25 . . . . . . 29 . . . . . . 90 . . . . . . 1 . . . . . . 1 . . . . . . 2 . . . . . . 2 . . . . . . 3 . . . . . . 0 . . . . . . 113 . . . . . . 0 . . . . . . 1 . . . . . . 1 . . . . .
546505 1 0 1 28 . . . 31 . 35 32 . . . 46 . 47 32 . . . 44 . 54 10 . . . 180 . 60 0 . . . 2 . 1 1 . . . 5 . 1 0 . . . 3 . 3 0 . . . 5 . 0 0 . . . 1 . 1 0 . . . 3 . 1 98 . . . 148 . 172 0 . . . 1 . 1 1 . . . 1 . 1 0 . . . 2 . 2
546702 0 0 2 . 21 . . . . . . 28 . . . . . . 28 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 0 . . . . . . 117 . . . . . . . . . . . . . 1 . . . . . . 0 . . . . .
547701 1 0 1 . 38 . 52 . . . . 44 . 79 . . . . 32 . 53 . . . . 4 . 0 . . . . 0 . 0 . . . . 1 . 0 . . . . 1 . 0 . . . . 1 . 0 . . . . 1 . 0 . . . . 0 . 0 . . . . 106 . 130 . . . . 0 . 0 . . . . 0 . 0 . . . . 0 . 0 . . .
548501 1 0 0 . . 51 . 48 . 57 . . 39 . 59 . 47 . . 46 . 64 . 62 . . 30 . 30 . 50 . . 0 . 0 . 0 . . 0 . 1 . 3 . . 1 . 2 . 1 . . 0 . 0 . 1 . . 2 . 0 . 0 . . 0 . 0 . 0 . . 123 . 147 . 170 . . 0 . 1 . 1 . . 1 . 1 . 1 . . 0 . 0 . 0
549801 1 0 1 . 43 . 43 . . . . 40 . 49 . . . . 37 . 55 . . . . 7 . 9 . . . . 1 . 0 . . . . 2 . 2 . . . . 2 . 3 . . . . 1 . 1 . . . . 1 . 3 . . . . 0 . 0 . . . . 101 . 123 . . . . 0 . 0 . . . . 0 . 0 . . . . 2 . 1 . . .
550901 0 0 2 22 . . . 36 . . 23 . . . 35 . . 26 . . . 40 . . 8 . . . 60 . . 1 . . . 2 . . 0 . . . 0 . . 3 . . . 1 . . 2 . . . 1 . . 2 . . . 1 . . 0 . . . 1 . . 103 . . . 151 . . . . . . . . . 0 . . . 0 . . 2 . . . 0 . .
551501 0 0 0 22 . 32 . . . . 31 . 39 . . . . 30 . 36 . . . . 3 . 80 . . . . 0 . 2 . . . . 0 . 1 . . . . 0 . 1 . . . . 2 . 3 . . . . 1 . 1 . . . . 0 . 0 . . . . 95 . 119 . . . . . . . . . . . 0 . 0 . . . . 0 . 0 . . . .
552203 1 0 1 . 52 . . 54 . . . 43 . . 65 . . . 53 . . 56 . . . 20 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 2 . . 0 . . . 0 . . 0 . . . 115 . . 139 . . . 0 . . 0 . . . 1 . . 1 . . . 0 . . 0 . .
553701 1 0 3 . 23 . 45 . . 53 . 37 . 36 . . 42 . 29 . 43 . . 45 . 130 . 120 . . 90 . 2 . 0 . . 2 . 2 . 2 . . 2 . 4 . 4 . . 4 . 3 . 4 . . 1 . 2 . 2 . . 2 . 0 . 0 . . 0 . 115 . 137 . . 162 . 0 . 1 . . 1 . 1 . 1 . . 1 . 4 . 4 . . 5
553702 1 0 2 . 37 . . 47 . . . 30 . . 40 . . . 36 . . 51 . . . 80 . . 120 . . . 0 . . 1 . . . 1 . . 2 . . . 4 . . 4 . . . 0 . . 2 . . . 3 . . 3 . . . 0 . . 0 . . . 112 . . 137 . . . 0 . . 0 . . . 1 . . 1 . . . 2 . . 5 . .
556101 1 0 2 27 . 35 46 . 39 . 22 . 37 42 . 47 . 29 . 39 45 . 51 . 100 . 50 190 . 60 . 0 . 1 2 . 0 . 2 . 0 4 . 1 . 3 . 2 5 . 3 . 2 . 0 3 . 1 . 3 . 2 3 . 1 . 0 . 0 2 . 1 . 88 . 114 133 . 156 . 0 . 0 0 . 1 . 0 . 0 1 . 1 . 2 . 1 2 . 1 .
556801 0 0 0 . 39 . . 50 . . . 40 . . 40 . . . 35 . . 41 . . . 0 . . 30 . . . 0 . . 0 . . . 0 . . 2 . . . 0 . . 0 . . . 0 . . 1 . . . 0 . . 0 . . . 0 . . 0 . . . 111 . . 136 . . . . . . . . . . 1 . . 1 . . . 0 . . 0 . .
558301 0 0 2 . . 38 . 38 . 45 . . 33 . 47 . 60 . . 48 . 47 . 62 . . 12 . 13 . 160 . . 0 . 0 . 3 . . 2 . 4 . 4 . . 5 . 5 . 5 . . 4 . 4 . 3 . . 1 . 0 . 0 . . 0 . 0 . 1 . . 116 . 142 . 166 . . . . . . . . . 0 . 0 . 0 . . 3 . 3 . 4
559302 0 0 4 . 28 . 46 . . . . 33 . 36 . . . . 30 . 45 . . . . 90 . 140 . . . . 0 . 0 . . . . 1 . 1 . . . . 5 . 4 . . . . 3 . 5 . . . . 0 . 3 . . . . 0 . 1 . . . . 107 . 129 . . . . . . . . . . . 0 . 0 . . . . 3 . 2 . . .
560902 0 0 4 . 38 . 41 . 47 . . 26 . 41 . 40 . . 24 . 36 . 39 . . 160 . 80 . 50 . . 5 . 3 . 1 . . 1 . 0 . 0 . . 3 . 2 . 2 . . 5 . 3 . 2 . . 0 . 0 . 0 . . 2 . 0 . 0 . . 113 . 139 . 162 . . . . . . . . . 0 . 0 . 0 . . 3 . 3 . 3 .
561202 0 0 1 . 43 . 45 . . . . 31 . 33 . . . . 44 . 46 . . . . 5 . 4 . . . . 2 . 0 . . . . 0 . 0 . . . . 1 . 3 . . . . 2 . 1 . . . . 0 . 0 . . . . 0 . 0 . . . . 105 . 130 . . . . . . . . . . . 0 . 0 . . . . 1 . 1 . . .
561402 0 0 4 . 41 . . 46 . . . 24 . . 35 . . . 30 . . 46 . . . 90 . . 70 . . . 0 . . 2 . . . 4 . . 1 . . . 3 . . 4 . . . 0 . . 0 . . . 1 . . 1 . . . 1 . . 0 . . . 107 . . 150 . . . . . . . . . . 0 . . 1 . . . 1 . . 2 . .
564001 1 0 1 . . 48 . 41 . 42 . . 41 . 49 . 48 . . 36 . 46 . 51 . . 1 . 3 . 10 . . 0 . 0 . 0 . . 1 . 1 . 1 . . 0 . 2 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 126 . 150 . 173 . . 0 . 0 . . . . 0 . 0 . 0 . . 0 . 1 . 0
564002 0 0 2 16 . 35 . . . 45 19 . 41 . . . 41 19 . 38 . . . 57 3 . 10 . . . 50 0 . 0 . . . 1 2 . 2 . . . 1 1 . 5 . . . 2 0 . 1 . . . 1 0 . 2 . . . 0 0 . 0 . . . 0 97 . 122 . . . 170 . . . . . . . 0 . 0 . . . 0 0 . 2 . . . 0
565601 0 0 0 30 62 . . 66 . . 26 37 . . 57 . . 31 51 . . 70 . . 70 50 . . 70 . . 0 1 . . 1 . . 1 0 . . 1 . . 1 0 . . 1 . . 3 3 . . 4 . . 2 1 . . 0 . . 0 0 . . 0 . . 85 110 . . 153 . . . . . . . . . 0 0 . . 1 . . 0 0 . . 1 . .
567002 1 0 1 . 49 . 53 . . . . 43 . 47 . . . . 41 . 50 . . . . . . 90 . . . . . . 1 . . . . 4 . 2 . . . . . . 3 . . . . 4 . 2 . . . . . . 1 . . . . . . 0 . . . . 113 . 136 . . . . 0 . 0 . . . . 1 . 1 . . . . . . 0 . . .
570601 1 0 2 . . 45 . 48 . . . . 52 . 51 . . . . 69 . 66 . . . . 100 . . . . . . 0 . . . . . . 2 . 0 . . . . 1 . 1 . . . . 4 . 1 . . . . 2 . 0 . . . . 1 . 0 . . . . 140 . 163 . . . . 1 . 1 . . . . 1 . 1 . . . . 1 . 1 . .
571201 0 0 2 . . 46 34 . . . . . 47 26 . . . . . 23 33 . . . . . 160 140 . . . . . 0 1 . . . . . 5 3 . . . . . 4 5 . . . . . 3 2 . . . . . 2 2 . . . . . 2 1 . . . . . 117 141 . . . . . . . . . . . . 1 1 . . . . . 2 2 . . .
571801 1 0 0 . . 42 . 60 . . . . 45 . 77 . . . . 60 . 71 . . . . 90 . 110 . . . . 0 . 0 . . . . 3 . 4 . . . . 2 . 2 . . . . 2 . 3 . . . . 2 . 2 . . . . 0 . 0 . . . . 118 . 142 . . . . 0 . 0 . . . . 1 . 1 . . . . 0 . 0 . .
571802 1 0 2 . 48 . . 60 . . . 43 . . 54 . . . 50 . . 76 . . . 70 . . 80 . . . 0 . . 0 . . . 1 . . 1 . . . 4 . . 3 . . . 1 . . 2 . . . 1 . . 2 . . . 0 . . 0 . . . 112 . . 136 . . . 0 . . 0 . . . 1 . . 1 . . . 2 . . 1 . .
572402 0 0 2 . 25 . 44 . 46 . . 30 . 44 . 46 . . 39 . 58 . 58 . . 7 . 50 . 0 . . 1 . 1 . 0 . . 2 . 1 . 0 . . 3 . 2 . 0 . . 1 . 1 . 0 . . 0 . 0 . 0 . . 0 . 0 . 0 . . 106 . 131 . 155 . . . . . . . . . 0 . 0 . 0 . . 2 . 2 . 0 .
572801 1 0 1 26 44 . 60 . 68 . 24 37 . 60 . 58 . 39 50 . 79 . 75 . 100 10 . 30 . 80 . 1 1 . 0 . 2 . 3 0 . 0 . 1 . 2 0 . 2 . 4 . 0 0 . 1 . 1 . 2 0 . 0 . 0 . 2 0 . 0 . 0 . 85 106 . 129 . 154 . 0 0 . 0 . 0 . 0 1 . 1 . 1 . 1 0 . 1 . 3 .
572802 0 0 1 . 45 . . 50 61 . . 40 . . 46 50 . . 41 . . 48 60 . . 100 . . 110 50 . . 3 . . 2 2 . . 1 . . 3 1 . . 4 . . 4 2 . . 1 . . 2 0 . . 1 . . 0 0 . . 0 . . 0 0 . . 113 . . 140 161 . . . . . . . . . 1 . . 0 1 . . 4 . . 3 3 .
572803 0 0 3 . . 43 56 . 60 . . . 36 40 . 50 . . . 43 54 . 59 . . . 90 120 . 90 . . . 1 3 . 2 . . . 3 2 . 3 . . . 3 4 . 2 . . . 2 3 . 2 . . . 0 0 . 1 . . . 0 0 . 0 . . . 115 136 . 160 . . . . . . . . . . 0 1 . 1 . . . 1 3 . 2 .
574003 0 0 2 26 . . . 42 . . 23 . . . 30 . . 26 . . . 47 . . . . . . 50 . . . . . . 1 . . 3 . . . 4 . . 4 . . . 0 . . 1 . . . 0 . . 2 . . . 0 . . 0 . . . 0 . . 107 . . . 156 . . . . . . . . . 0 . . . 0 . . 2 . . . 0 . .
574102 1 0 1 . . 40 . . 57 . . . 38 . . 54 . . . 45 . . 59 . . . 50 . . 50 . . . 1 . . 1 . . . 1 . . 1 . . . 2 . . 3 . . . 0 . . 0 . . . 1 . . 0 . . . 0 . . 0 . . . 113 . . 158 . . . 0 . . 1 . . . 0 . . 1 . . . 1 . . 1 .
574602 0 0 1 42 . 49 . . . . 39 . 53 . . . . 39 . 62 . . . . 40 . 90 . . . . 1 . 2 . . . . 0 . 1 . . . . 2 . 3 . . . . 1 . 1 . . . . 0 . 2 . . . . 0 . 0 . . . . 103 . 127 . . . . . . . . . . . 1 . 1 . . . . 0 . 2 . . . .
574603 1 0 1 . . . 52 . 68 . . . . 49 . 53 . . . . 77 . 75 . . . . 30 . 90 . . . . 1 . 2 . . . . 0 . 3 . . . . 1 . 4 . . . . 0 . 0 . . . . 1 . 1 . . . . 0 . 0 . . . . 141 . 165 . . . . 0 . 1 . . . . 1 . 1 . . . . 2 . 5 .
580202 1 0 2 . . 60 . 61 . . . . 49 . 55 . . . . 62 . 66 . . . . 110 . 40 . . . . 2 . 1 . . . . 1 . 0 . . . . 4 . 3 . . . . 0 . 0 . . . . 1 . 0 . . . . 3 . 0 . . . . 108 . 137 . . . . 0 . 0 . . . . 1 . 0 . . . . 4 . 2 . .
581303 0 0 1 29 . . . 46 . . 41 . . . 43 . . 48 . . . 68 . . . . . . 120 . . 3 . . . 3 . . . . . . 3 . . 4 . . . 3 . . 3 . . . 3 . . 4 . . . 1 . . 0 . . . 0 . . 103 . . . 153 . . . . . . . . . 1 . . . 1 . . 2 . . . 2 . .
581802 0 0 1 . . 35 . 43 . 54 . . 37 . . . 55 . . 54 . 57 . 70 . . 16 . 180 . . . . 2 . 3 . . . . 3 . 4 . . . . 5 . 5 . . . . 3 . 3 . . . . 3 . 3 . . . . 0 . 0 . . . . 121 . 144 . 169 . . . . . . . . . 0 . 0 . 0 . . 2 . 2 . .
586102 1 0 1 32 . . . 63 . . 30 . . . 50 . . 37 . . . 73 . . 15 . . . 70 . . 4 . . . 2 . . 0 . . . 1 . . 5 . . . 2 . . 3 . . . 1 . . 0 . . . 0 . . 3 . . . 1 . . 84 . . . 132 . . 0 . . . 0 . . 0 . . . 0 . . 3 . . . 1 . .
587301 1 0 2 25 42 . . 43 47 . 23 51 . . 59 59 . 25 66 . . 73 72 . 7 70 . . 60 140 . 0 3 . . 1 4 . 3 0 . . 1 1 . 2 2 . . 2 4 . 2 1 . . 1 3 . 0 1 . . 0 0 . 0 0 . . 1 2 . 93 116 . . 140 161 . 0 0 . . 0 1 . 0 0 . . 0 1 . 2 4 . . 3 2 .
587303 0 0 1 . 33 . . . . . . 23 . . . . . . 25 . . . . . . 90 . . . . . . 2 . . . . . . 2 . . . . . . 3 . . . . . . 2 . . . . . . 0 . . . . . . 0 . . . . . . 106 . . . . . . . . . . . . . 1 . . . . . . 1 . . . . .
591903 1 0 3 46 . . 61 . . . 43 . . 51 . . . 42 . . 52 . . . 93 . . 90 . . . 0 . . 0 . . . 3 . . 2 . . . . . . 4 . . . 0 . . 0 . . . 3 . . 3 . . . 0 . . 0 . . . 104 . . 129 . . . 0 . . 0 . . . 0 . . 0 . . . . . . 2 . . .
594102 1 0 1 25 . . . 62 . . 22 . . . 52 . . 25 . . . 59 . . 14 . . . 40 . . 0 . . . 0 . . 5 . . . 0 . . 2 . . . 1 . . 4 . . . 3 . . 2 . . . 0 . . 1 . . . 0 . . 85 . . . 133 . . 0 . . . 0 . . 0 . . . 0 . . 0 . . . 0 . .
600203 1 1 0 22 . . . 40 . . 19 . . . 43 . . 23 . . . 44 . . . . . . 80 . . . . . . 1 . . 1 . . . 1 . . 1 . . . 2 . . 1 . . . 1 . . 0 . . . 3 . . 0 . . . 0 . . 91 . . . 139 . . 0 . . . 0 . . 1 . . . 1 . . 1 . . . 1 . .
602301 1 0 1 . 35 48 . . . . . 43 46 . . . . . 55 55 . . . . . 5 2 . . . . . 0 1 . . . . . 1 0 . . . . . 2 1 . . . . . 2 0 . . . . . 0 0 . . . . . 0 0 . . . . . 103 126 . . . . . 0 0 . . . . . 0 0 . . . . . 2 0 . . . .
602302 1 0 1 . . . . 47 . . . . . . 42 . . . . . . 39 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 133 . . . . . . 0 . . . . . . 0 . . . . . . . . .
602304 0 0 0 . . 44 . 53 . . . . 37 . 35 . . . . 35 . 41 . . . . 20 . 40 . . . . 1 . 0 . . . . 1 . 1 . . . . 0 . 1 . . . . 0 . 2 . . . . 0 . 2 . . . . 0 . 0 . . . . 121 . 145 . . . . . . . . . . . 1 . 1 . . . . 0 . 0 . .
