11	1	110	9999	0	0	0
11	1	112	9999	0	0	0
11	1	126	37	36	37	9999
11	1	136	2	0	0	9999
11	2	16	9999	10	10	39
11	2	20	9	9999	29	0
11	2	46	8	9999	36	56
11	2	53	0	9999	0	0
11	2	85	17	9999	21	13
11	2	86	23	9999	0	0
11	2	94	9999	0	0	0
11	2	97	100	9999	76	100
11	2	113	0	9999	0	0
11	2	117	9999	0	0	0
11	2	144	0	9999	0	0
11	2	145	10	9999	4	8
11	3	11	9999	9999	9999	9999
11	3	12	72	23	68	9999
11	3	25	9999	9999	9999	9999
11	3	38	21	2	35	9999
11	3	41	79	78	76	9999
11	3	42	13	11	33	9999
11	3	43	76	84	71	9999
11	3	74	55	44	65	9999
11	3	79	9999	16	37	21
11	3	114	37	9999	38	39
11	3	121	39	31	24	9999
11	3	124	9999	9999	9999	9999
11	3	128	75	76	79	9999
11	3	140	77	9999	83	24
11	4	4	9999	24	24	24
11	4	8	71	9999	68	22
11	4	10	9999	20	22	21
11	4	18	39	9999	32	35
11	4	75	24	0	24	9999
11	4	82	42	9999	36	42
11	4	90	67	0	66	9999
11	4	100	9999	22	26	30
11	4	102	80	9999	70	80
11	4	104	66	36	64	9999
11	4	137	9999	3	5	5
11	5	19	50	50	50	9999
11	5	29	9999	22	71	20
11	5	32	67	9999	65	64
11	5	44	76	76	75	9999
11	5	59	9999	56	64	55
11	5	71	90	20	60	9999
11	5	73	67	65	65	9999
11	5	78	9999	31	62	34
11	5	81	55	29	76	9999
11	5	98	7	17	11	9999
11	5	99	67	9999	64	12
11	5	109	13	7	14	9999
11	5	132	59	9999	68	38
11	5	138	9999	24	0	25
11	6	13	68	9999	73	33
11	6	17	9999	75	83	80
11	6	27	0	9999	0	0
11	6	33	55	54	55	9999
11	6	34	9999	42	43	35
11	6	51	0	9999	55	0
11	6	60	9999	14	55	80
11	6	62	78	9999	82	77
11	6	69	9999	72	72	35
11	6	70	49	50	64	9999
11	6	84	40	41	40	9999
11	6	95	59	58	80	9999
11	6	96	73	9999	79	97
11	6	106	0	9999	0	0
11	6	111	9999	9999	9999	9999
11	6	115	65	65	73	9999
11	6	116	83	9999	83	82
11	6	118	9999	11	21	9
11	6	123	55	9999	66	56
11	6	141	75	9999	74	16
11	6	142	9999	22	44	20
11	6	143	9999	85	85	81
11	6	150	50	50	49	9999
12	1	1	25	24	24	9999
12	1	31	86	83	83	9999
12	1	55	9999	14	23	88
12	1	56	68	9999	67	36
12	1	57	61	9999	67	65
12	1	76	9999	35	18	41
12	1	89	9999	0	0	0
12	1	91	9999	17	28	18
12	1	92	80	66	70	9999
12	1	110	0	9999	0	0
12	1	112	5	5	5	9999
12	1	136	9999	0	0	0
12	2	16	9999	8	9	24
12	2	20	29	38	42	9999
12	2	46	9999	13	27	11
12	2	63	9999	9999	9999	9999
12	2	80	9999	0	0	11
12	2	94	0	9999	0	0
12	2	97	71	9999	81	62
12	2	113	7	0	11	9999
12	2	117	23	9999	21	0
12	2	130	0	0	0	9999
12	2	144	0	9999	0	0
12	2	145	14	10	5	9999
12	3	12	0	9999	0	0
12	3	38	9999	7	35	29
12	3	43	14	7	15	9999
12	3	74	54	9999	53	52
12	3	79	13	28	38	9999
12	3	114	9999	42	47	44
12	3	120	9999	2	1	0
12	3	121	61	61	61	9999
12	3	122	27	14	27	9999
12	3	128	22	9999	20	25
12	3	140	60	9999	60	25
12	3	148	9999	38	33	64
12	4	4	52	52	49	9999
12	4	8	9999	0	16	42
12	4	10	24	24	13	9999
12	4	18	9999	63	62	62
12	4	37	9999	67	64	77
12	4	49	98	9999	96	97
12	4	75	0	0	0	9999
12	4	82	50	9999	70	76
12	4	90	0	0	0	9999
12	4	102	20	20	20	9999
12	4	104	45	9999	53	65
12	4	133	9	9999	25	24
12	4	137	9999	3	5	4
12	5	5	9999	24	47	47
12	5	19	50	50	50	9999
12	5	32	40	9999	58	65
12	5	44	64	9999	62	62
12	5	45	9999	71	75	56
12	5	54	5	9999	93	40
12	5	59	9999	39	56	66
12	5	71	9999	0	80	20
12	5	73	0	0	0	9999
12	5	81	78	9999	80	76
12	5	99	9999	10	21	3
12	5	101	9999	49	64	79
12	5	132	9999	37	36	37
12	5	134	70	9999	60	45
12	5	138	0	9999	0	0
12	6	15	9999	24	64	38
12	6	27	0	9999	0	0
12	6	34	54	9999	53	46
12	6	36	61	9999	50	5
12	6	51	0	9999	10	0
12	6	62	9999	69	73	69
12	6	84	9999	50	76	75
12	6	87	9999	63	35	57
12	6	96	16	16	15	9999
12	6	106	9999	0	0	0
12	6	115	9999	55	65	64
12	6	116	54	9999	59	67
12	6	118	19	9999	25	24
12	6	123	79	84	78	9999
12	6	143	100	9999	91	93
12	6	150	82	81	81	9999
12	6	151	33	66	33	9999
13	1	1	9999	39	56	37
13	1	30	9999	4	11	6
13	1	31	9999	95	86	90
13	1	57	67	9999	89	60
13	1	76	26	9999	22	20
13	1	89	9999	0	0	0
13	1	92	69	9999	60	73
13	1	110	0	9999	0	0
13	1	112	9999	0	0	0
13	1	136	0	0	0	9999
13	2	46	61	9999	88	39
13	2	53	0	0	0	9999
13	2	63	9999	10	11	11
13	2	80	0	0	0	9999
13	2	86	0	0	0	9999
13	2	94	0	0	0	9999
13	2	113	81	9999	89	66
13	2	117	9999	0	30	8
13	2	144	0	9999	0	0
13	2	145	7	9999	4	7
13	3	25	91	9999	39	40
13	3	38	36	9999	18	5
13	3	42	24	9999	24	63
13	3	43	54	9999	63	37
13	3	74	11	36	37	9999
13	3	79	46	34	44	9999
13	3	114	61	53	61	9999
13	3	121	9999	50	50	51
13	3	124	9999	0	0	0
13	3	128	33	30	71	9999
13	3	140	9999	0	0	0
13	4	10	2	0	4	9999
13	4	18	9999	27	32	34
13	4	37	59	61	64	9999
13	4	49	64	9999	63	67
13	4	75	24	24	24	9999
13	4	82	50	50	62	9999
13	4	102	0	0	0	9999
13	4	104	31	39	61	9999
13	4	133	9999	24	74	82
13	4	137	4	2	3	9999
13	5	19	9999	50	50	50
13	5	44	65	9999	66	67
13	5	45	65	43	39	9999
13	5	47	0	0	0	9999
13	5	54	18	15	86	9999
13	5	59	9999	14	100	31
13	5	71	20	9999	20	0
13	5	73	9999	0	0	26
13	5	81	0	9999	0	0
13	5	99	9999	8	28	41
13	5	107	75	60	60	9999
13	5	109	10	9999	13	7
13	5	134	9999	47	67	68
13	5	138	0	9999	0	0
13	6	15	59	9999	77	58
13	6	17	86	9999	80	82
13	6	27	0	0	0	9999
13	6	33	9999	48	47	55
13	6	34	9999	43	30	32
13	6	51	7	9999	12	10
13	6	62	64	9999	68	38
13	6	69	36	33	35	9999
13	6	84	59	9999	70	70
13	6	87	9999	40	43	67
13	6	95	63	9999	71	79
13	6	96	9999	46	46	61
13	6	106	9999	0	0	0
13	6	115	41	9999	44	44
13	6	116	9999	86	78	85
13	6	123	70	68	73	9999
13	6	141	0	9999	0	0
13	6	142	9999	21	34	3
13	6	143	41	9999	38	38
14	1	1	51	9999	37	72
14	1	30	32	9999	6	3
14	1	31	0	0	0	9999
14	1	55	17	12	12	9999
14	1	56	9999	39	71	77
14	1	89	0	9999	0	0
14	1	136	0	9999	0	0
14	2	16	9999	10	10	22
14	2	20	0	0	0	9999
14	2	46	11	32	32	9999
14	2	80	65	100	69	9999
14	2	85	33	9999	11	14
14	2	135	72	12	51	9999
14	2	144	0	0	0	9999
14	2	145	9	9999	6	4
14	3	38	13	9999	33	17
14	3	42	9999	30	27	31
14	3	43	35	9999	29	41
14	3	74	30	9999	32	21
14	3	79	20	9999	43	34
14	3	114	9999	39	40	33
14	3	120	9999	7	29	9
14	3	121	79	9999	81	80
14	3	122	15	9999	24	20
14	3	140	70	9	90	9999
14	4	4	9999	80	77	79
14	4	8	24	9999	80	86
14	4	37	50	50	36	9999
14	4	49	80	80	83	9999
14	4	75	9999	24	23	25
14	4	82	38	9999	50	50
14	4	100	69	68	63	9999
14	4	133	9999	6	18	19
14	4	137	1	3	3	9999
14	5	19	9999	50	50	50
14	5	32	58	9999	63	63
14	5	44	30	9999	34	31
14	5	71	9999	0	60	70
14	5	73	9999	0	39	61
14	5	81	92	9999	90	86
14	5	98	9999	12	18	3
14	5	99	0	9999	0	0
14	5	101	9999	9999	9999	9999
14	5	132	60	9999	63	37
14	5	134	31	9999	34	35
14	5	138	0	0	0	9999
14	6	17	77	74	76	9999
14	6	27	24	0	25	9999
14	6	34	9999	65	66	66
14	6	51	9999	0	3	0
14	6	84	55	9999	37	45
14	6	87	9999	39	24	61
14	6	95	54	9999	68	68
14	6	106	68	9999	61	65
14	6	115	63	9999	61	61
14	6	116	9999	25	27	29
14	6	118	10	9999	29	19
14	6	123	9999	67	66	66
14	6	142	9999	15	18	17
14	6	143	9999	54	32	68
14	6	150	45	9999	43	47
14	6	151	0	0	0	9999
15	1	1	0	9999	0	0
15	1	31	0	9999	0	0
15	1	57	58	9999	66	39
15	1	76	55	53	53	9999
15	1	89	0	0	0	9999
15	1	91	11	2	8	9999
15	2	53	9999	0	0	0
15	2	85	0	9999	6	0
15	2	86	9999	0	9	0
15	2	113	9999	0	0	0
15	2	135	0	9999	0	0
15	2	144	0	9999	0	95
15	3	38	69	20	83	9999
15	3	43	9999	25	22	23
15	3	74	9999	60	64	45
15	3	79	9999	42	40	35
15	3	114	0	9999	0	0
15	3	120	9999	28	16	27
15	3	121	31	9999	32	29
15	4	49	28	9999	73	86
15	4	75	0	0	0	9999
15	4	100	100	32	23	9999
15	4	102	9999	20	20	20
15	4	104	87	69	83	9999
15	4	133	11	0	36	9999
15	4	137	9999	2	4	2
15	5	19	9999	50	50	50
15	5	29	24	24	26	9999
15	5	59	29	34	32	9999
15	5	71	9999	0	25	30
15	5	81	36	39	64	9999
15	5	107	20	9999	20	10
15	5	134	74	9999	71	60
15	5	138	9999	0	0	0
15	6	17	81	9999	93	86
15	6	27	9999	0	1	0
15	6	34	55	9999	54	58
15	6	62	9999	66	57	61
15	6	87	9999	42	59	83
15	6	115	53	9999	53	45
15	6	118	9999	16	32	16
15	6	123	23	22	23	9999
15	6	143	64	64	65	9999
